,Company number:,NZBN:,Incorporation Date:,Company Status:,Entity type:,Constitution filed:,Ultimate holding company,Directors,Company record link:,company_id,address.Registered office address,address.Registered Office,address.Address for service,FRA Reporting Month:,Country of Origin:,address.Principal place of business in NZ,address.Address of person authorised to accept service in NZ,ACN Number:
611,7860044,9429047858756,19 Dec 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7860044,7860044,,"2 Barrique Road, Kumeu, Kumeu, 0810
, New Zealand","2 Barrique Road, Kumeu, Kumeu, 0810
, New Zealand",,,,,
612,8185640,9429049306712,11 May 2021,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8185640,8185640,,"Floor 12, 300 Queen Street, Auckland Central, Auckland, 1010
, New Zealand","Floor 12, 300 Queen Street, Auckland Central, Auckland, 1010
, New Zealand",,,,,
613,90310,9429040516929,27 Feb 1974,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco90310,90310,,"Flat 4, 67 Moana Ave, One Tree Hill, Auckland
, New Zealand",,,,,,
614,1594308,9429034991633,18 Jan 2005,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1594308,1594308,,"9p-147 Hobson Street, Auckland City
, New Zealand","9p-147 Hobson Street, Auckland City
, New Zealand",,,,,
615,1773491,9429034285787,27 Feb 2006,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1773491,1773491,,"24 Trelawn Place, Cockle Bay, Auckland, 2014
, New Zealand","24 Trelawn Place, Cockle Bay, Auckland, 2014
, New Zealand",,,,,
616,6152207,9429043411610,09 Nov 2016,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco6152207,6152207,,"22 Evelina Lane, Flat Bush, Auckland, 2019
, New Zealand","22 Evelina Lane, Flat Bush, Auckland, 2019
, New Zealand",,,,,
617,1561991,9429035155072,29 Sep 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1561991,1561991,,"Ashton Wheelans & Hegan Limited, 127 Armagh Street, Christchurch
, New Zealand","Ashton Wheelans & Hegan Limited, 127 Armagh Street, Christchurch
, New Zealand",,,,,
618,2082696,9429032953480,22 Jan 2008,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2082696,2082696,,"Knobloch & Associates, 34 Cavendish Drive, Manukau, Auckland, 2104
, New Zealand","Knobloch & Associates, 34 Cavendish Drive, Manukau, Auckland, 2104
, New Zealand",,,,,
619,1149349,9429036843978,11 Jul 2001,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1149349,1149349,,"Level 3, 12 Huron St, Takapuna
, New Zealand","Level 3, 12 Huron St, Takapuna
, New Zealand",,,,,
620,1974607,9429033195681,10 Aug 2007,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1974607,1974607,,"100 Greenslade Crescent, Northcote, Auckland, 0627
, New Zealand","100 Greenslade Crescent, Northcote, Auckland, 0627
, New Zealand",,,,,
621,1514851,9429035385165,19 May 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1514851,1514851,,"Level 1, 10 Heather Street, Parnell, Auckland
, New Zealand","Level 1, 10 Heather Street, Parnell, Auckland
, New Zealand",,,,,
622,1895043,9429033696058,12 Dec 2006,Removed,NZ Limited Company,Yes,No,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco1895043,1895043,,"Number Wise Limited, Unit R, 383 Khyber Pass Road, Newmarket, Auckland, 1023
, New Zealand","Number Wise Limited, Unit R, 383 Khyber Pass Road, Newmarket, Auckland, 1023
, New Zealand",,,,,
623,7838576,9429047827202,03 Dec 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7838576,7838576,,"INVESTMENT, 67 Aidanfield Drive, Aidanfield, Christchurch, 8025
, New Zealand","INVESTMENT, 67 Aidanfield Drive, Aidanfield, Christchurch, 8025
, New Zealand",,,,,
624,832387,9429038210440,22 Oct 1996,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco832387,832387,,"297a East Coast Road, Mairangi Bay, Auckland
, New Zealand","297a East Coast Road, Mairangi Bay, Auckland
, New Zealand",,,,,
625,1283272,9429036084555,13 Mar 2003,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1283272,1283272,,"C/o Accounting House, Unit 2b, 198 Federal Street, Auckland City, Auckland
, New Zealand","C/o Accounting House, Unit 2b, 198 Federal Street, Auckland City, Auckland
, New Zealand",,,,,
626,6109247,9429043331048,04 Oct 2016,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6109247,6109247,,"5 Gretna Green, Browns Bay, Auckland, 0630
, New Zealand","5 Gretna Green, Browns Bay, Auckland, 0630
, New Zealand",,,,,
627,2219810,9429032344226,25 Mar 2009,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2219810,2219810,,"21 La Trobe Street, Pakuranga Heights, Auckland, 2010
, New Zealand","21 La Trobe Street, Pakuranga Heights, Auckland, 2010
, New Zealand",,,,,
628,6181610,9429045847530,25 Nov 2016,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6181610,6181610,,"SUM TREE LIMITED, 12b Mistletoe Place, Browns Bay, Auckland, 0630
, New Zealand","216 Richardson Road, Mount Roskill, Auckland, 1041
, New Zealand",,,,,
629,2101793,9429032875225,29 Feb 2008,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2101793,2101793,,"683a East Coast Rd, Browns Bay, Auckland
, New Zealand","683a East Coast Rd, Browns Bay, Auckland
, New Zealand",,,,,
630,1268104,9429036174836,28 Jan 2003,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1268104,1268104,,"Level 2, 31 - 33 Great South Road, Epsom, Auckland, 1051
, New Zealand","Level 2, 31 - 33 Great South Road, Epsom, Auckland, 1051
, New Zealand",,,,,
631,1199528,9429036560851,27 Mar 2002,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1199528,1199528,,"Unit 27, 88 Cook St, City, Auckland
, New Zealand","Unit 27, 88 Cook St, City, Auckland
, New Zealand",,,,,
632,4119559,9429030436459,19 Nov 2012,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco4119559,4119559,,"32a Millen Avenue, Pakuranga, Auckland, 2010
, New Zealand","32a Millen Avenue, Pakuranga, Auckland, 2010
, New Zealand",,,,,
633,5859119,9429042093619,04 Dec 2015,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco5859119,5859119,,"12 Warhorse Gate, Halswell, Christchurch, 8025
, New Zealand","12 Warhorse Gate, Halswell, Christchurch, 8025
, New Zealand",,,,,
634,824390,9429038247835,11 Sep 1996,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco824390,824390,,"Miller & Associates, Chartered Accountants Limited, 5 Hardley Street, Whitiora, Hamilton, 3200
, New Zealand","Miller & Associates, Chartered Accountants Limited, 5 Hardley Street, Whitiora, Hamilton, 3200
, New Zealand",,,,,
635,1081536,9429037120801,29 Sep 2000,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1081536,1081536,,"172 Te Mata Road, Havelock North
, New Zealand","172 Te Mata Road, Havelock North
, New Zealand",,,,,
636,3590872,9429030919488,10 Oct 2011,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3590872,3590872,,"7 Matija Place, Red Beach, Red Beach, 0932
, New Zealand","7 Matija Place, Red Beach, Red Beach, 0932
, New Zealand",,,,,
637,852445,9429038112430,07 Apr 1997,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco852445,852445,,"C/- Withers Tsang & Co Limited, 24-26 Pollen Street, Ponsonby, Auckland
, New Zealand","Same As The Registered Office
, New Zealand",,,,,
638,1808556,9429034150917,24 May 2006,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1808556,1808556,,"Donna Cooper, 18 Emily Place, Belleview, Tauranga
, New Zealand","Donna Cooper, 18 Emily Place, Belleview, Tauranga
, New Zealand",,,,,
639,5559446,9429041568774,19 Jan 2015,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5559446,5559446,,"638 Dominion Road, Mount Eden, Auckland, 1041
, New Zealand","638 Dominion Road, Mount Eden, Auckland, 1041
, New Zealand",,,,,
640,5618624,9429041634578,03 Mar 2015,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5618624,5618624,,"Focus Accountants, 31 Richardson Street, Whakatane, 3120
, New Zealand","Focus Accountants, 31 Richardson Street, Whakatane, 3120
, New Zealand",,,,,
641,1592595,9429035002932,20 Jan 2005,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1592595,1592595,,"Shop 21, Bay Plaza, Kilbirnie, Wellington
, New Zealand","Shop 21, Bay Plaza, Kilbirnie, Wellington
, New Zealand",,,,,
642,2151464,9429032658422,08 Jul 2008,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2151464,2151464,,"Unit 190, 172 Mcleod Road, Te Atatu South, Waitakere, 0610
, New Zealand","Unit 190, 172 Mcleod Road, Te Atatu South, Waitakere, 0610
, New Zealand",,,,,
643,1378820,9429035812098,26 Aug 2003,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1378820,1378820,,"5 Lissleton Drive, Dannemora, East Tamaki, Auckland
, New Zealand","5 Lissleton Drive, Dannemora, East Tamaki, Auckland
, New Zealand",,,,,
644,5483089,9429041451205,13 Oct 2014,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5483089,5483089,,"218 Mannering Street, Tokoroa, Tokoroa, 3420
, New Zealand","218 Mannering Street, Tokoroa, Tokoroa, 3420
, New Zealand",,,,,
645,1271151,9429036156412,28 Jan 2003,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1271151,1271151,,"6/30 Upper Queen St, Auckland City, Auckland, 1001
, New Zealand","6/30 Upper Queen St, Auckland City, Auckland, 1001
, New Zealand",,,,,
646,3666096,9429030875517,23 Nov 2011,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3666096,3666096,,"234c Bush Road, Rosedale, Auckland, 0632
, New Zealand","234c Bush Road, Rosedale, Auckland, 0632
, New Zealand",,,,,
647,1952162,9429033337982,12 Jun 2007,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1952162,1952162,,"Level Two, 408 Khyber Pass Road, Newmarket, Auckland
, New Zealand","Level Two, 408 Khyber Pass Road, Newmarket, Auckland
, New Zealand",,,,,
648,1528742,9429035315346,24 Jun 2004,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1528742,1528742,,"1/17a Delta Ave, New Lynn, Auckland
, New Zealand","1/17a Delta Ave, New Lynn, Auckland
, New Zealand",,,,,
649,7795356,9429047759626,24 Oct 2019,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco7795356,7795356,,"Tony O'Sullivan, Apartment 401 Uku Apartments, 57 Mapou Road, Hobsonville, Auckland, 0616
, New Zealand","Tony O'Sullivan, Apartment 401 Uku Apartments, 57 Mapou Road, Hobsonville, Auckland, 0616
, New Zealand",,,,,
650,1929385,9429033479385,17 Apr 2007,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1929385,1929385,,"Level 6, 57 Symonds Street, Grafton, Auckland, 1140
, New Zealand","Level 6, 57 Symonds Street, Grafton, Auckland, 1140
, New Zealand",,,,,
651,1427579,9429035705000,22 Oct 2003,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1427579,1427579,,"BDS Chartered Accountants Ltd, Lvl 12, 17 Albert Street, Auckland, 1010
, New Zealand","BDS Chartered Accountants Ltd, Lvl 12, 17 Albert Street, Auckland, 1141
, New Zealand",,,,,
652,3150305,9429031362016,29 Sep 2010,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco3150305,3150305,,"12 Olive Road, Penrose, Auckland, 1061
, New Zealand","12 Olive Road, Penrose, Auckland, 1061
, New Zealand",,,,,
653,1049046,9429037196219,14 Jul 2000,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1049046,1049046,,"Ainger Tomlin Ltd, Level 1-116 Riccarton Road, Riccarton, Christchurch
, New Zealand","Ainger Tomlin Ltd, Level 1-116 Riccarton Road, Riccarton, Christchurch
, New Zealand",,,,,
654,195542,9429040069357,04 Sep 1975,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco195542,195542,,"12 Granger Rd, Howick
, New Zealand",,,,,,
655,597878,9429038816826,05 Oct 1993,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco597878,597878,,"45 Main Street, Upper Hutt
, New Zealand","45 Main Street, Upper Hutt
, New Zealand",,,,,
656,3833596,9429030661448,17 May 2012,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3833596,3833596,,"6a/30 Upper Queen Street, Auckland City, Auckland, 1010
, New Zealand","6a/30 Upper Queen Street, Auckland City, Auckland, 1010
, New Zealand",,,,,
657,1907036,9429033621531,02 Feb 2007,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1907036,1907036,,"21 Thomas Road, Flat Bush, Manukau, 2016
, New Zealand","21 Thomas Road, Flat Bush, Manukau, 2016
, New Zealand",,,,,
658,7758756,9429047717008,02 Oct 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7758756,7758756,,"10 Jessie Donald Way, Avalon, Lower Hutt, 5011
, New Zealand","10 Jessie Donald Way, Avalon, Lower Hutt, 5011
, New Zealand",,,,,
659,839493,9429038177996,20 Dec 1996,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco839493,839493,,"22-24 Victoria Street, Cambridge, C/-hogans Limited
, New Zealand","22-24 Victoria Street, Cambridge, C/-hogans Limited
, New Zealand",,,,,
660,4674639,9429030042728,27 Sep 2013,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco4674639,4674639,,"Room 02 Suite 11 Level 8, 87 Albert Street, Auckland Central, 1010
, New Zealand","Room 02 Suite 11 Level 8, 87 Albert Street, Auckland Central, 1010
, New Zealand",March,,,,
661,1929382,9429033479149,05 Apr 2007,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1929382,1929382,,"Level 6, 57 Symonds Street, Grafton, Auckland, 1010
, New Zealand","Level 6, 57 Symonds Street, Grafton, Auckland, 1010
, New Zealand",,,,,
662,1662747,9429034660225,08 Jul 2005,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1662747,1662747,,"L3, James Fletcher House, Aut Technology, Park, 581-585 Great South Rd, Penrose, Auckland
, New Zealand","L3, James Fletcher House, Aut Technology, Park, 581-585 Great South Rd, Penrose, Auckland
, New Zealand",,,,,
663,7059193,9429047057340,01 Oct 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7059193,7059193,,"Unit B14, 101 Caledonian Road, St Albans, Christchurch, 8014
, New Zealand","Unit B14, 101 Caledonian Road, St Albans, Christchurch, 8014
, New Zealand",,,,,
664,1773143,9429034286821,21 Feb 2006,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1773143,1773143,,"39 Birkenhead Avenue, Birkenhead, Auckland, 0626
, New Zealand","39 Birkenhead Avenue, Birkenhead, Auckland, 0626
, New Zealand",,,,,
665,7192875,9429047204386,03 Jan 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7192875,7192875,,"9 Nottingham Drive, Hamilton East, Hamilton, 3216
, New Zealand","9 Nottingham Drive, Hamilton East, Hamilton, 3216
, New Zealand",,,,,
666,422713,9429039360762,24 Jan 1989,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco422713,422713,,"5a Kaimahi Rd, Glenfield
, New Zealand",,,,,,
667,505766,9429039112040,29 Apr 1991,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco505766,505766,,"Wrights Road, Albany, R D 2
, New Zealand","C/- Jeff Young, R D 2, Wrights Road, Albany
, New Zealand",,,,,
668,4070759,9429030467101,26 Oct 2012,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco4070759,4070759,,"GANNAWAY MERCER LTD, CHARTERED ACCOUNTANTS, 11a Wynyard Street, Devonport, Auckland, 0624
, New Zealand","GANNAWAY MERCER LTD, CHARTERED ACCOUNTANTS, 11a Wynyard Street, Devonport, Auckland, 0624
, New Zealand",,,,,
669,8403442,9429050671939,07 Jul 2022,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8403442,8403442,,"21 Mcgiven Place, Rd 3, Coatesville, 0793
, New Zealand","21 Mcgiven Place, Rd 3, Coatesville, 0793
, New Zealand",,,,,
670,1186817,9429036635351,30 Jan 2002,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1186817,1186817,,"8 Leaver Terrace, North Brighton, Christchurch
, New Zealand","8 Leaver Terrace, North Brighton, Christchurch
, New Zealand",,,,,
671,401607,9429039423672,30 Sep 1988,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco401607,401607,,"Peat Marwick, 10th Floor National Mutual Building, Shortland Street, Auckland
, New Zealand",,,,,,
672,1793043,9429034224304,29 Mar 2006,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1793043,1793043,,"2a Montrose Terrace, Mairangi Bay, Auckland 0630
, New Zealand","2a Montrose Terrace, Mairangi Bay, Auckland 0630
, New Zealand",,,,,
673,1378050,9429035814948,20 Aug 2003,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1378050,1378050,,"409b Manukau Road, Epsom, Auckland
, New Zealand","409b Manukau Road, Epsom, Auckland
, New Zealand",,,,,
674,1163812,9429036761630,08 Oct 2001,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1163812,1163812,,"C/o Munro Benge.bkr, Chartered Accountants, 5th Floor, 104 The Terrace, Wellington
, New Zealand","C/o Munro Benge.bkr, Chartered Accountants, 5th Floor, 104 The Terrace, Wellington
, New Zealand",,,,,
675,8069315,9429048495691,29 Jul 2020,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8069315,8069315,,"15 Tree Fern Trail, Campbells Bay, Auckland, 0630
, New Zealand","15 Tree Fern Trail, Campbells Bay, Auckland, 0630
, New Zealand",,,,,
676,1114562,9429037014193,09 Feb 2001,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1114562,1114562,,"Level 6, District Court Building, 3 Kingston Street, Auckland 1010
, New Zealand","Level 6, District Court Building, 3 Kingston Street, Auckland 1010
, New Zealand",,,,,
677,2210771,9429032388213,13 Feb 2009,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2210771,2210771,,"153 Chivalry Road, Northcote Auckland
, New Zealand","153 Chivalry Road, Northcote Auckland
, New Zealand",,,,,
