,Company number:,NZBN:,Incorporation Date:,Company Status:,Entity type:,Constitution filed:,Ultimate holding company,Directors,Company record link:,company_id,address.Registered office address,address.Registered Office,address.Address for service,FRA Reporting Month:,Country of Origin:,address.Principal place of business in NZ,address.Address of person authorised to accept service in NZ,Receiver:,Organisation:,Phone:,Email:,Appointed:,Brief description of propertyin receivership:,Reports,address.Type of entity,Status:,Reports:,ACN Number:
585,972533,9429037518189,30 Jul 1999,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco972533,972533,,"29 Beaumonts Way, Manurewa, Auckland
, New Zealand","29 Beaumonts Way, Manurewa, Auckland
, New Zealand",,,,,,,,,,,,,,,
586,1231045,9429036380305,13 Aug 2002,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1231045,1231045,,"Storey & Associates Ltd, Accountants, 234 Broadway Ave, Palmerston North
, New Zealand","Storey & Associates Ltd, Accountants, 234 Broadway Ave, Palmerston North
, New Zealand",,,,,,,,,,,,,,,
587,3111127,9429031385992,10 Sep 2010,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco3111127,3111127,,"79 Dalys Road, Lincoln, 7672
, New Zealand","79 Dalys Road, Lincoln, 7672
, New Zealand",,,,,,,,,,,,,,,
588,1276777,9429036123896,07 Mar 2003,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1276777,1276777,,"The Directors, 19 Norfolk King Drive, Pukekohe East Rd2, Pukekohe, 2677
, New Zealand","Norfolk King Drive, Rd 2, Pukekohe, 2677
, New Zealand",,,,,,,,,,,,,,,
589,1898554,9429033670652,11 Jan 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1898554,1898554,,"461 Puketaha Rd, Rd 1, Hamilton
, New Zealand","461 Puketaha Rd, Rd 1, Hamilton
, New Zealand",,,,,,,,,,,,,,,
590,159981,9429040240145,04 Nov 1954,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco159981,159981,,"C/o Barr Burgess & Stewart, 202-204 Warren St, Box 1040, Hastings
, New Zealand",,,,,,,,,,,,,,,,
591,1504763,9429035438441,28 Apr 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1504763,1504763,,"7 Arthur St, Rotorua
, New Zealand","7 Arthur St, Rotorua
, New Zealand",,,,,,,,,,,,,,,
592,1142672,9429036877843,15 Jun 2001,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1142672,1142672,,"Brumby Simpson & Marshall, 25 Princess Street, Palmerston North
, New Zealand","25 Princess Street, Palmerston North
, New Zealand",,,,,,,,,,,,,,,
593,2153442,9429032649741,14 Jul 2008,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2153442,2153442,,"9a Sinclair Steet, Blenheim
, New Zealand","9a Sinclair Steet, Blenheim
, New Zealand",,,,,,,,,,,,,,,
594,4561799,9429030124325,26 Jul 2013,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco4561799,4561799,,"Laixi Tang, 59 Astley Avenue, New Lynn, Auckland, 0600
, New Zealand","Laixi Tang, 59 Astley Avenue, New Lynn, Auckland, 0600
, New Zealand",March,,,,,,,,,,,,,,
595,855930,9429038094613,05 May 1997,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco855930,855930,,"C/-deloitte, 80 Queen Street, Auckland 1010
, New Zealand","C/-deloitte, 80 Queen Street, Auckland 1010
, New Zealand",,,,,,,,,,,,,,,
596,3752261,9429030748569,15 Mar 2012,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3752261,3752261,,"132 Archibald Road, Kelston, Auckland, 0602
, New Zealand","132 Archibald Road, Kelston, Auckland, 0602
, New Zealand",,,,,,,,,,,,,,,
597,1560918,9429035158950,24 Sep 2004,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1560918,1560918,,"23 Avon Rise, Welcome Bay, Tauranga
, New Zealand","23 Avon Rise, Welcome Bay, Tauranga
, New Zealand",,,,,,,,,,,,,,,
598,1534870,9429035282822,13 Jul 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1534870,1534870,,"50 Buckingham Street, Kilbirnie, Wellington
, New Zealand","16 Harbour Street, St Marys Bay, Auckland
, New Zealand",,,,,,,,,,,,,,,
599,2128729,9429032755220,07 May 2008,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2128729,2128729,,"Staples Rodway Tauranga Limited, Chartered Accountants, 132 First Avenue, Tauranga
, New Zealand","Staples Rodway Tauranga Limited, Chartered Accountants, 132 First Avenue, Tauranga
, New Zealand",,,,,,,,,,,,,,,
600,94343,9429040491004,04 Nov 1971,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco94343,94343,,"2 Mayoral Drive, Auckland 1
, New Zealand",,,,,,,,,,,,,,,,
601,936563,9429037707880,02 Dec 1998,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco936563,936563,,"213 Sainsbury Road, R D 6, Te Awamutu
, New Zealand","213 Sainsbury Road, R D 6, Te Awamutu
, New Zealand",,,,,,,,,,,,,,,
602,6694793,9429046585783,07 Feb 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6694793,6694793,,"9 Sandown Street, Waihola, 9243
, New Zealand","9 Sandown Street, Waihola, 9243
, New Zealand",,,,,,,,,,,,,,,
603,2087180,9429032941357,29 Jan 2008,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2087180,2087180,,"13 Prospect Tce, Pukekohe
, New Zealand","13 Prospect Tce, Pukekohe, Auckland
, New Zealand",,,,,,,,,,,,,,,
604,1135067,9429036919741,22 May 2001,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1135067,1135067,,"346 Waitati Valley Road, Rd 2, Waitati, 9085
, New Zealand","346 Waitati Valley Road, Rd 2, Waitati, 9085
, New Zealand",,,,,,,,,,,,,,,
605,653222,9429038584442,09 Nov 1994,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco653222,653222,,"Kumeu Professional Centre, Cnr Access Rd/shamrock Drive, Kumeu
, New Zealand","Kuemu Commercial Centre, 250 State Highway 16, Kumeu
, New Zealand",,,,,,,,,,,,,,,
606,1805493,9429034169049,11 May 2006,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1805493,1805493,,"7 Seymour Road, Mellons Bay, Auckland
, New Zealand","7 Seymour Road, Mellons Bay, Auckland
, New Zealand",,,,,,,,,,,,,,,
607,3067725,9429031415712,18 Aug 2010,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3067725,3067725,,"TAWA FINANCIAL SERVICES LIMITED, 1st Floor, 180 Main Road, Tawa, Wellington, 5028
, New Zealand","TAWA FINANCIAL SERVICES LIMITED, 1st Floor, 180 Main Road, Tawa, Wellington, 5028
, New Zealand",,,,,,,,,,,,,,,
608,1523379,9429035343165,10 Jun 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1523379,1523379,,"31 Coley Street, Foxton
, New Zealand","31 Coley Street, Foxton
, New Zealand",,,,,,,,,,,,,,,
609,1743855,9429034390009,07 Dec 2005,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1743855,1743855,,"110 Mckenzie Settlement Road, Rd5, Palmerston North, 4475
, New Zealand","Mckenzie Settlement Road, Rd5, Palmerston North
, New Zealand",,,,,,,,,,,,,,,
610,56466,9429040701158,26 Feb 1958,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco56466,56466,,"22 Picton St, Howick
, New Zealand",,,,,,,,,,,,,,,,
611,2270267,9429032184594,15 Jul 2009,Removed,NZ Limited Company,Yes,No,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco2270267,2270267,,"Ford Simpson Ltd, 2nd Floor, 18 Woollcombe Street, Timaru, 7910
, New Zealand","Ford Simpson Ltd, 2nd Floor, 18 Woollcombe Street, Timaru, 7910
, New Zealand",,,,,,,,,,,,,,,
612,1664249,9429034655740,29 Jul 2005,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1664249,1664249,,"519 Oruarangi Road, Mangere, Auckland
, New Zealand","519 Oruarangi Road, Mangere, Auckland
, New Zealand",,,,,,,,,,,,,,,
613,1885194,9429033755366,07 Dec 2006,Removed,NZ Limited Company,No,Not specified,Showing 2 of 4 directors,httpsapp.companiesoffice.govt.nzco1885194,1885194,,"Quail Valley Road, Rd 1, Wakefield 7095
, New Zealand","Quail Valley Road, Rd 1, Wakefield 7095
, New Zealand",,,,,,,,,,,,,,,
614,1827749,9429034057216,26 Jun 2006,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1827749,1827749,,"124 Domain Cresent, Rd1 Waimauku, Rodney District, Auckland, 0881
, New Zealand","124 Domain Cresent, Rd1 Waimauku, Rodney District, Auckland, 0881
, New Zealand",,,,,,,,,,,,,,,
615,674937,9429038487989,18 Apr 1995,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco674937,674937,,"Level One, 485 Papanui Road, Papanui, Christchurch
, New Zealand","97a Grafton Road, Grafton, Auckland
, New Zealand",,,,,,,,,,,,,,,
616,4539760,9429030145894,09 Jul 2013,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco4539760,4539760,,"Flat 1, 16 John Street, Mangere East, Auckland, 2024
, New Zealand","Flat 1, 16 John Street, Mangere East, Auckland, 2024
, New Zealand",,,,,,,,,,,,,,,
617,1205310,9429036526086,24 Apr 2002,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1205310,1205310,,"6/43 Omega Street, North Harbour, Albany 1330, Auckland
, New Zealand","6/43 Omega Street, North Harbour, Albany 1330, Auckland
, New Zealand",,,,,,,,,,,,,,,
618,1579955,9429035063827,23 Nov 2004,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1579955,1579955,,"73 Faraday Street, Napier, Hawkes Bay Nz
, New Zealand","73 Faraday Street, Napier, Hawkes Bay Nz
, New Zealand",,,,,,,,,,,,,,,
619,7776316,9429047733176,09 Oct 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7776316,7776316,,"8 Kimpton Road, Papatoetoe, Auckland, 2025
, New Zealand","8 Kimpton Road, Papatoetoe, Auckland, 2025
, New Zealand",,,,,,,,,,,,,,,
620,6139311,9429043386604,20 Oct 2016,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6139311,6139311,,"105 Marina View Drive, West Harbour, Auckland, 0618
, New Zealand","105 Marina View Drive, West Harbour, Auckland, 0618
, New Zealand",,,,,,,,,,,,,,,
621,911023,9429037831257,03 Jun 1998,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco911023,911023,,"Mr R W Sterling, 8 Cardrona Road, Hamilton
, New Zealand","8 Cardrona Road, Hamilton
, New Zealand",,,,,,,,,,,,,,,
622,1275906,9429036128433,18 Feb 2003,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1275906,1275906,,"Uhy Haines Norton, 22 Catherine Street, Henderson, 0650
, New Zealand","G M Joyce, 115 Lucerne Road, Remuera, Auckland, 1050
, New Zealand",,,,,,,,,,,,,,,
623,5806467,9429041979020,15 Sep 2015,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5806467,5806467,,"YOUR SUCCESS LIMITED, 54 Montgomery Square, Nelson, Nelson, 7010
, New Zealand","YOUR SUCCESS LIMITED, 54 Montgomery Square, Nelson, Nelson, 7010
, New Zealand",,,,,,,,,,,,,,,
624,1819952,9429034099070,22 May 2006,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1819952,1819952,,"Graham Brown & Co Limited, 45-49 Tirau Street, Putaruru, 3443
, New Zealand","Graham Brown & Co Limited, 45-49 Tirau Street, Putaruru, 3443
, New Zealand",,,,,,,,,,,,,,,
625,4555579,9429030130333,22 Jul 2013,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco4555579,4555579,,"ABACUS ADMINISTRATION LIMITED, 53-61 Whitaker Street, Te Aroha, 3320
, New Zealand","ABACUS ADMINISTRATION LIMITED, 53-61 Whitaker Street, Te Aroha, 3320
, New Zealand",,,,,,,,,,,,,,,
626,1868867,9429033849423,27 Sep 2006,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1868867,1868867,,"3/118 Ladies Mile, Ellerslie, Auckland
, New Zealand","3/118 Ladies Mile, Ellerslie, Auckland
, New Zealand",,,,,,,,,,,,,,,
627,1874733,9429033816197,18 Oct 2006,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1874733,1874733,,"2/10f Logan Road, Pukekohe
, New Zealand","11 Sandgate Ave, Highland Park
, New Zealand",,,,,,,,,,,,,,,
628,7965456,9429048139311,05 May 2020,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7965456,7965456,,"Baker Accounting Limited, 208 Ponsonby Road, Ponsonby, Auckland, 1011
, New Zealand","Guy Slater, 5c/182 Federal Street, Auckland City, Auckland, 1010
, New Zealand",,,,,,,,,,,,,,,
629,1410443,9429035741947,29 Sep 2003,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1410443,1410443,,"63 Ridge Road, Howick
, New Zealand","63 Ridge Road, Howick
, New Zealand",,,,,,,,,,,,,,,
630,933319,9429037724603,04 Dec 1998,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 4 directors,httpsapp.companiesoffice.govt.nzco933319,933319,,"35 Drews Avenue, Wanganui
, New Zealand","35 Drews Avenue, Wanganui
, New Zealand",,,,,,,,,,,,,,,
631,2138989,9429032713480,30 Jun 2008,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2138989,2138989,,"PricewaterhouseCoopers, 5 Sir Gil Simpson Drive, Christchurch, 8053
, New Zealand","PricewaterhouseCoopers, 5 Sir Gil Simpson Drive, Christchurch, 8053
, New Zealand",,,,,,,,,,,,,,,
632,1184972,9429036646029,24 Jan 2002,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco1184972,1184972,,"13 Sir William Hale Crescent, Morewa
, New Zealand","13 Sir William Hale Crescent, Morewa
, New Zealand",,,,,,,,,,,,,,,
633,165220,9429040206677,09 Aug 1977,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco165220,165220,,"The Official Assignees Office, Tennyson Street, Napier
, New Zealand",,,,,,,,,,,,,,,,
634,1897079,9429033681795,24 Jan 2007,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1897079,1897079,,"Schurr & Ireland Limited, Chartered Accountants, 11 Stanners Street, Eltham, 4373
, New Zealand","Schurr & Ireland Limited, Chartered Accountants, 11 Stanners Street, Eltham, 4373
, New Zealand",,,,,,,,,,,,,,,
635,938825,9429037696153,11 Dec 1998,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco938825,938825,,"J B Lloyd Chartered Accountants Limited, Rendells Building, 155 Maunganui Road, Mount Maunganui
, New Zealand","J B Lloyd Chartered Accountants Limited, Rendell Building, 155 Maunganui Road, Mount Maunganui
, New Zealand",,,,,,,,,,,,,,,
636,1908668,9429033609416,28 Feb 2007,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1908668,1908668,,"SBA - Ashburton, 234 Havelock Street, Ashburton, Ashburton, 7700
, New Zealand","SBA - Ashburton, 234 Havelock Street, Ashburton, Ashburton, 7700
, New Zealand",,,,,,,,,,,,,,,
637,8162071,9429049022629,15 Mar 2021,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8162071,8162071,,"49 Harper Street, Gonville, Whanganui, 4501
, New Zealand","49 Harper Street, Gonville, Whanganui, 4501
, New Zealand",,,,,,,,,,,,,,,
638,1884039,9429033761831,13 Nov 2006,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1884039,1884039,,"Howard Padman, Chartered Accountants Limited, 18 Napier Road, Havelock North
, New Zealand","Howard Padman, Chartered Accountants Limited, 18 Napier Road, Havelock North
, New Zealand",,,,,,,,,,,,,,,
639,2127021,9429032762563,19 May 2008,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2127021,2127021,,"66 Albatross Close, Whitby, Porirua, 5024
, New Zealand","66 Albatross Close, Whitby, Porirua, 5024
, New Zealand",,,,,,,,,,,,,,,
640,5419562,9429041386897,03 Sep 2014,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5419562,5419562,,"Ainger Tomlin, Level 1, Ainger Tomlin House, 136 Ilam Road, Ilam, Christchurch, 8041
, New Zealand","Ainger Tomlin, Level 1, Ainger Tomlin House, 136 Ilam Road, Ilam, Christchurch, 8041
, New Zealand",,,,,,,,,,,,,,,
641,1173352,9429036709236,21 Nov 2001,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1173352,1173352,,"Hargrave Accounting Limited, Level 1, 3 Owens Road, Epsom, Auckland
, New Zealand","Hargrave Accounting Limited, Level 1, 3 Owens Road, Epsom, Auckland
, New Zealand",,,,,,,,,,,,,,,
642,1625842,9429034809259,21 Apr 2005,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1625842,1625842,,"Cochrane Accountants Limited, First Floor, 267 Broadway Avenue, Palmerston North, 4414
, New Zealand","Cochrane Accountants Limited, First Floor, 267 Broadway Avenue, Palmerston North, 4414
, New Zealand",,,,,,,,,,,,,,,
643,71933,9429040635569,12 Dec 1966,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco71933,71933,,"130 Godley Road, Green Bay, Auckland, 0604
, New Zealand","130 Godley Road, Green Bay, Auckland, 0604
, New Zealand",,,,,,,,,,,,,,,
644,605816,9429038789311,15 Oct 1993,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco605816,605816,,"54b Sunrise Avenue, Mairangi Bay, Auckland
, New Zealand","54b Sunrise Avenue, Mairangi Bay, Auckland
, New Zealand",,,,,,,,,,,,,,,
645,3634811,9429030896741,17 Nov 2011,Removed,NZ Limited Company,Yes,No,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco3634811,3634811,,"27 John Street, Rolleston, Rolleston, 7614
, New Zealand","27 John Street, Rolleston, Rolleston, 7614
, New Zealand",,,,,,,,,,,,,,,
646,611909,9429038763373,20 Dec 1993,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco611909,611909,,"1 Cadman Avenue, One Tree Hill
, New Zealand","1 Cadman Avenue, One Tree Hill
, New Zealand",,,,,,,,,,,,,,,
647,2201709,9429032428537,02 Feb 2009,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2201709,2201709,,"30 Jackson Way, Rd 3, Silverdale, 0993
, New Zealand","10 Rishworth Avenue, Arkles Bay, Whangaparaoa, 0932
, New Zealand",,,,,,,,,,,,,,,
648,1514568,9429035386254,10 Jun 2004,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1514568,1514568,,"60 Nelson Street, Pukekohe
, New Zealand","60 Nelson Street, Pukekohe
, New Zealand",,,,,,,,,,,,,,,
649,2092616,9429032916188,08 Feb 2008,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2092616,2092616,,"Level 2, Bayleys Building, 678 Victoria Street
, New Zealand","Level 2, Bayleys Building, 678 Victoria Street
, New Zealand",,,,,,,,,,,,,,,
650,959227,9429037588182,05 May 1999,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco959227,959227,,"9 Catherine Crescent, New Plymouth
, New Zealand","9 Catherine Crescent, New Plymouth
, New Zealand",,,,,,,,,,,,,,,
651,1629766,9429034788639,03 May 2005,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1629766,1629766,,"26, Rathmar Drive, Manurewa, Auckland
, New Zealand","26, Rathmar Drive, Manurewa, Auckland
, New Zealand",,,,,,,,,,,,,,,
652,1896636,9429033684949,20 Dec 2006,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1896636,1896636,,"C/-rodewald Hart Brown, Level 1, The Hub, 525 Cameron Road, Tauranga
, New Zealand","C/-rodewald Hart Brown, Level 1, The Hub, 525 Cameron Road, Tauranga
, New Zealand",,,,,,,,,,,,,,,
653,1976830,9429033185330,08 Oct 2007,Removed,NZ Limited Company,No,Not specified,Showing 2 of 4 directors,httpsapp.companiesoffice.govt.nzco1976830,1976830,,"60 Glenmore St, Northland, Wellington
, New Zealand","60 Glenmore St, Northland, Wellington
, New Zealand",,,,,,,,,,,,,,,
